;ID PDC local;Statut du Point de charge;Arrondissement;ID Station local;ID Station itinerance;Nom station;Code INSEE commune;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions dacces;Adresse station;Coordonnees geographiques;Gratuite;Paiement e  lacte;Paiement CB;Paiement autres;Reservation;Observations;SIREN amenageur;Contact amenageur;Nom amenageur;Nom operateur;Contact operateur;Telephone operateur;Nom enseigne;Tarification;ID PDC itinerance;Date mise en service;Accessibilite PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Prise type EF;Prise type 2;Prise type Combo CCS;Prise type Chademo;Prise type Autre;Prise type 3;Numero point livraison electricite;Horaires;Raccordement
1848;FR*V75*EPX13*16*3;En service;13e Arrondissement;FR*V75*PPX13*16;FRV75PPX1316;Paris | Rue de Tolbiac 147;75113.0;Voirie;6;03/11/2021;Acces libre;145 Rue de Tolbiac 75013 Paris;48.826084,2.358049;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13163;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7339218430546.0;24-juil;Direct
1849;FR*V75*EPX13*18*3;En service;13e Arrondissement;FR*V75*PPX13*18;FRV75PPX1318;Paris | boulevard Vincent Auriol 143;75113.0;Voirie;6;23/09/2021;Acces libre;143 boulevard Vincent Auriol 75013 Paris;48.832825,2.36241;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13183;26/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7361070818113.0;24-juil;Direct
1850;FR*V75*EPX14*12*5;En service;14e Arrondissement;FR*V75*PPX14*12;FRV75PPX1412;Paris | Rue Raymond Losserand 145;75114.0;Voirie;7;23/09/2021;Acces libre;145 Rue Raymond Losserand 75014 Paris;48.83126,2.313088;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14125;19/10/2021;Non accessible;aucune restriction;FALSE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7359478922591.0;24-juil;Direct
1851;FR*V75*EPX14*12*6;En service;14e Arrondissement;FR*V75*PPX14*12;FRV75PPX1412;Paris | Rue Raymond Losserand 145;75114.0;Voirie;7;23/09/2021;Acces libre;145 Rue Raymond Losserand 75014 Paris;48.83126,2.313088;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14126;19/10/2021;Non accessible;aucune restriction;FALSE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7359478922591.0;24-juil;Direct
1852;FR*V75*EPX14*13*4;En service;14e Arrondissement;FR*V75*PPX14*13;FRV75PPX1413;Paris | Boulevard Jourdan 26;75114.0;Voirie;7;23/09/2021;Acces libre;26 Boulevard Jourdan 75014 Paris;48.82076,2.3370783;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14134;19/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7329956491363.0;24-juil;Direct
1853;FR*V75*EPX15*29*2;En service;15e Arrondissement;FR*V75*PPX15*29;FRV75PPX1529;Paris | Avenue de Suffren 78;75115.0;Voirie;5;23/09/2021;Acces libre;78 Avenue de Suffren 75015 Paris;48.851833,2.2997985;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15292;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7414471679418.0;24-juil;Direct
1854;FR*V75*EPX15*32*5;En service;15e Arrondissement;FR*V75*PPX15*32;FRV75PPX1532;Paris | Rue Olier 15;75115.0;Voirie;6;23/09/2021;Acces libre;15 Rue Olier 75015 Paris;48.835197,2.2914295;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15325;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7455282099092.0;24-juil;Direct
1855;FR*V75*EPX15*35*2;En service;15e Arrondissement;FR*V75*PPX15*35;FRV75PPX1535;Paris | Avenue du Maine 4;75115.0;Voirie;6;23/09/2021;Acces libre;4 Avenue du Maine 75015 Paris;48.844707,2.3198109;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15352;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7370766910939.0;24-juil;Direct
1856;FR*V75*EPX16*27*4;En service;16e Arrondissement;FR*V75*PPX16*27;FRV75PPX1627;Paris | Avenue Victor Hugo 180;75116.0;Voirie;6;23/09/2021;Acces libre;180 Avenue Victor Hugo 75016 Paris;48.865818,2.2762194;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16274;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7499421028268.0;24-juil;Direct
1857;FR*V75*EPX16*26*4;En service;16e Arrondissement;FR*V75*PPX16*26;FRV75PPX1626;Paris | Rue du Ranelagh 33;75116.0;Voirie;6;23/09/2021;Acces libre;33 Rue du Ranelagh 75016 Paris;48.853813,2.2768772;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16264;09/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7496526672237.0;24-juil;Direct
1858;FR*V75*EPX16*29*4;En service;16e Arrondissement;FR*V75*PPX16*29;FRV75PPX1629;Paris | Rue Remusat 8;75116.0;Voirie;6;23/09/2021;Acces libre;8 Rue Remusat 75016 Paris;48.847847,2.272306;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16294;19/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7466280651916.0;24-juil;Direct
1859;FR*V75*EPX17*16*4;En service;17e Arrondissement;FR*V75*PPX17*16;FRV75PPX1716;Paris | Rue Navier 47;75117.0;Voirie;7;23/09/2021;Acces libre;47 Rue Navier 75017 Paris;48.895756,2.3242009;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17164;23/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7570188035673.0;24-juil;Direct
1860;FR*V75*EPX18*12*5;En service;18e Arrondissement;FR*V75*PPX18*12;FRV75PPX1812;Paris | Rue Ordener 120;75118.0;Voirie;5;23/09/2021;Acces libre;120 Rue Ordener 75018 Paris;48.893276,2.3395;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX18125;01/12/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7550216979410.0;24-juil;Direct
1861;FR*V75*EPX18*13*4;En service;18e Arrondissement;FR*V75*PPX18*13;FRV75PPX1813;Paris | Rue Ramey 62;75118.0;Voirie;6;23/09/2021;Acces libre;62 Rue Ramey 75018 Paris;48.891644,2.344978;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX18134;01/12/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7581765459805.0;24-juil;Direct
1862;FR*V75*EPX19*17*1;En service;19e Arrondissement;FR*V75*PPX19*17;FRV75PPX1917;Paris | Avenue Secretan 4;75119.0;Voirie;6;23/09/2021;Acces libre;4 Avenue Secretan 75019 Paris;48.882175,2.370891;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19171;15/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7127062152606.0;24-juil;Direct
1863;FR*V75*EPX19*17*5;En service;19e Arrondissement;FR*V75*PPX19*17;FRV75PPX1917;Paris | Avenue Secretan 4;75119.0;Voirie;6;23/09/2021;Acces libre;4 Avenue Secretan 75019 Paris;48.882175,2.370891;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19175;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7127062152606.0;24-juil;Direct
1864;FR*V75*EPX20*17*1;En service;20e Arrondissement;FR*V75*PPX20*17;FRV75PPX2017;Paris | Rue Pelleport 105 bis;75120.0;Voirie;5;23/09/2021;Acces libre;105 bis Rue Pelleport 75020 Paris;48.86959,2.400348;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX20171;01/12/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7273371817409.0;24-juil;Direct
1865;FR*V75*EPX20*17*4;En service;20e Arrondissement;FR*V75*PPX20*17;FRV75PPX2017;Paris | Rue Pelleport 105 bis;75120.0;Voirie;5;23/09/2021;Acces libre;105 bis Rue Pelleport 75020 Paris;48.86959,2.400348;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX20174;01/12/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7273371817409.0;24-juil;Direct
1866;FR*V75*EPX20*19*5;En service;20e Arrondissement;FR*V75*PPX20*19;FRV75PPX2019;Paris | Rue des Pyrenees 137;75120.0;Voirie;6;23/09/2021;Acces libre;137 Rue des Pyrenees 75020 Paris;48.85844,2.402911;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX20195;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7269319719251.0;24-juil;Direct
1867;FR*V75*EPX13*21*1;En service;13e Arrondissement;FR*V75*PPX13*21;FRV75PPX1321;Paris | Avenue DIvry 58;75113.0;Voirie;5;29/12/2021;Acces libre;58 Avenue DIvry 75013 Paris;48.824066,2.364308;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13211;13/01/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7372648242370.0;24-juil;Direct
1868;FR*V75*EHBSAG*LOB*01*1;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104.0;Parking public;21;29/07/2022;Acces libre;4 Rue de Lobau 75004 Paris;48.856796,2.3538697;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EHBSAGLOB011;29/07/2022;Non accessible;Hauteur maximale 1.90m;FALSE;43.0;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;50042199442811.0;24-juil;Direct
1869;FR*V75*EHBSAG*LOB*02*2;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104.0;Parking public;21;29/07/2022;Acces libre;4 Rue de Lobau 75004 Paris;48.856796,2.3538697;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EHBSAGLOB022;17/05/2022;Non accessible;Hauteur maximale 1.90m;FALSE;50.0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;50042199442811.0;24-juil;Direct
1870;FR*V75*E9001*01*1;En service;Paris centre;FR*V75*P9001*01;FRV75P900101;Paris | Quai du Marche Neuf 4;75101.0;Voirie;3;15/06/2022;Acces libre;4 Quai du Marche Neuf 75001 Paris;48.854057,2.34556;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9001011;15/06/2022;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;7316208299289.0;24-juil;Direct
1871;FR*V75*E9004*02*2;En service;Paris centre;FR*V75*P9004*02;FRV75P900402;Paris | Quai Henri IV 44;75104.0;Voirie;3;23/09/2021;Acces libre;44 Quai Henri IV 75004 Paris;48.85023,2.3615763;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9004022;15/03/2021;Non accessible;aucune restriction;FALSE;4.0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;50054793083410.0;24-juil;Direct
1872;FR*V75*E9007*03*1;En service;07e Arrondissement;FR*V75*P9007*03;FRV75P900703;Paris | Avenue de Villars 9;75107.0;Voirie;3;23/09/2021;Acces libre;9 Avenue de Villars 75007 Paris;48.852665,2.31368;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9007031;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;7348769804263.0;24-juil;Direct
1873;FR*V75*E9012*01*2;En service;12e Arrondissement;FR*V75*P9012*01;FRV75P901201;Paris | Avenue du General Dodds 3;75112.0;Voirie;3;23/09/2021;Acces libre;3 Avenue du General Dodds 75012 Paris;48.834084,2.405248;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9012012;15/03/2021;Non accessible;aucune restriction;FALSE;4.0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7264109876655.0;24-juil;Direct
1874;FR*V75*E9012*08*1;En service;12e Arrondissement;FR*V75*P9012*08;FRV75P901208;Paris | Rue Villiot 10;75112.0;Voirie;3;23/09/2021;Acces libre;10 Rue Villiot 75012 Paris;48.841206,2.3748827;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9012081;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;7221852279496.0;24-juil;Direct
1875;FR*V75*E9012*08*2;En service;12e Arrondissement;FR*V75*P9012*08;FRV75P901208;Paris | Rue Villiot 10;75112.0;Voirie;3;23/09/2021;Acces libre;10 Rue Villiot 75012 Paris;48.841206,2.3748827;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9012082;15/03/2021;Non accessible;aucune restriction;FALSE;4.0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7221852279496.0;24-juil;Direct
1876;FR*V75*E9014*03*2;En service;14e Arrondissement;FR*V75*P9014*03;FRV75P901403;Paris | Boulevard Edgar Quinet 9;75114.0;Voirie;3;23/09/2021;Acces libre;9 Boulevard Edgar Quinet 75014 Paris;48.841198,2.323891;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9014032;15/03/2021;Non accessible;aucune restriction;FALSE;4.0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7329377618896.0;24-juil;Direct
1877;FR*V75*E9015*06*3;En service;15e Arrondissement;FR*V75*P9015*06;FRV75P901506;Paris | Rue Desnouettes 55;75115.0;Voirie;3;07/03/2022;Acces libre;55 Rue Desnouettes 75015 Paris;48.83571,2.286912;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9015063;07/03/2022;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;7436179348549.0;24-juil;Direct
1878;FR*V75*E9015*07*3;En service;15e Arrondissement;FR*V75*P9015*07;FRV75P901507;Paris | Rue Theophraste Renaudot 21;75115.0;Voirie;3;23/09/2021;Acces libre;21 Rue Theophraste Renaudot 75015 Paris;48.841286,2.296744;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9015073;01/10/2021;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;50031204105847.0;24-juil;Direct
1879;FR*V75*E9016*03*2;En service;16e Arrondissement;FR*V75*P9016*03;FRV75P901603;Paris | Avenue Henri Martin 101;75116.0;Voirie;3;23/09/2021;Acces libre;101 Avenue Henri Martin 75016 Paris;48.8636,2.27153;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9016032;15/03/2021;Non accessible;aucune restriction;FALSE;4.0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;7456584558049.0;24-juil;Direct
1880;FR*V75*E9016*05*3;En service;16e Arrondissement;FR*V75*P9016*05;FRV75P901605;Paris | Avenue Paul Doumer 24;75116.0;Voirie;3;23/09/2021;Acces libre;24 Avenue Paul Doumer 75016 Paris;48.861015,2.28308;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9016053;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;7415918856568.0;24-juil;Direct
1881;FR*V75*E9016*07*3;En service;16e Arrondissement;FR*V75*P9016*07;FRV75P901607;Paris | Boulevard Emile Augier 12;75116.0;Voirie;3;23/09/2021;Acces libre;12 Boulevard Emile Augier 75016 Paris;48.859184,2.273944;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9016073;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;7429232893515.0;24-juil;Direct
1882;FR*V75*E9019*05*3;En service;19e Arrondissement;FR*V75*P9019*05;FRV75P901905;Paris | Rue de Crimee 14;75119.0;Voirie;3;23/09/2021;Acces libre;14 Rue de Crimee 75019 Paris;48.8778,2.39182;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9019053;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;7294645332930.0;24-juil;Direct
1883;FR*V75*E9020*05*1;En service;20e Arrondissement;FR*V75*P9020*05;FRV75P902005;Paris | Rue Louis Lumiere 104;75120.0;Voirie;3;23/09/2021;Acces libre;104 Rue Louis Lumiere 75020 Paris;48.863766,2.41177;FALSE;TRUE;FALSE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75E9020051;15/03/2021;Non accessible;aucune restriction;FALSE;22.0;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;7222720585880.0;24-juil;Direct
